Anchor,Positive,Negative
dataset\big_gan\big\biggan-spectrum\728\img006995.jpg,dataset\taming_transformer\tt-cc_spectrum\99\img049461.jpg,dataset\coco\coco\coco2017\train_spectrum\img049223.jpg
dataset\taming_transformer\tt-cc_spectrum\453\img019738.jpg,dataset\big_gan\big\biggan-spectrum\497\img004424.jpg,dataset\coco\coco\coco2017\train_spectrum\img117854.jpg
dataset\latent_diffusion\latentdiff_spectrum\180\img000919.jpg,dataset\taming_transformer\tt-cc_spectrum\857\img042108.jpg,dataset\coco\coco\coco2017\train_spectrum\img105128.jpg
dataset\taming_transformer\tt-cc_spectrum\32\img012332.jpg,dataset\big_gan\big\biggan-spectrum\815\img007961.jpg,dataset\coco\coco\coco2017\train_spectrum\img153381.jpg
dataset\latent_diffusion\latentdiff_spectrum\321\img002484.jpg,dataset\taming_transformer\tt-cc_spectrum\628\img029416.jpg,dataset\coco\coco\coco2017\train_spectrum\img138641.jpg
dataset\taming_transformer\tt-cc_spectrum\822\img040213.jpg,dataset\latent_diffusion\latentdiff_spectrum\397\img003317.jpg,dataset\coco\coco\coco2017\train_spectrum\img133693.jpg
dataset\latent_diffusion\latentdiff_spectrum\651\img006147.jpg,dataset\taming_transformer\tt-cc_spectrum\956\img047643.jpg,dataset\coco\coco\coco2017\train_spectrum\img112837.jpg
dataset\big_gan\big\biggan-spectrum\937\img009315.jpg,dataset\latent_diffusion\latentdiff_spectrum\941\img009365.jpg,dataset\coco\coco\coco2017\train_spectrum\img135972.jpg
dataset\latent_diffusion\latentdiff_spectrum\725\img006963.jpg,dataset\taming_transformer\tt-cc_spectrum\185\img004835.jpg,dataset\coco\coco\coco2017\train_spectrum\img096586.jpg
dataset\latent_diffusion\latentdiff_spectrum\14\img000461.jpg,dataset\taming_transformer\tt-cc_spectrum\98\img048907.jpg,dataset\coco\coco\coco2017\train_spectrum\img105010.jpg
dataset\big_gan\big\biggan-spectrum\217\img001325.jpg,dataset\taming_transformer\tt-cc_spectrum\167\img003845.jpg,dataset\coco\coco\coco2017\train_spectrum\img091833.jpg
dataset\big_gan\big\biggan-spectrum\333\img002614.jpg,dataset\latent_diffusion\latentdiff_spectrum\112\img000161.jpg,dataset\coco\coco\coco2017\train_spectrum\img058566.jpg
dataset\big_gan\big\biggan-spectrum\682\img006483.jpg,dataset\taming_transformer\tt-cc_spectrum\622\img029143.jpg,dataset\coco\coco\coco2017\train_spectrum\img080484.jpg
dataset\taming_transformer\tt-cc_spectrum\495\img022019.jpg,dataset\latent_diffusion\latentdiff_spectrum\704\img006733.jpg,dataset\coco\coco\coco2017\train_spectrum\img113987.jpg
dataset\big_gan\big\biggan-spectrum\813\img007947.jpg,dataset\taming_transformer\tt-cc_spectrum\641\img030162.jpg,dataset\coco\coco\coco2017\train_spectrum\img049332.jpg
dataset\latent_diffusion\latentdiff_spectrum\510\img004581.jpg,dataset\taming_transformer\tt-cc_spectrum\505\img022628.jpg,dataset\coco\coco\coco2017\train_spectrum\img059989.jpg
dataset\latent_diffusion\latentdiff_spectrum\118\img000229.jpg,dataset\taming_transformer\tt-cc_spectrum\668\img031630.jpg,dataset\coco\coco\coco2017\train_spectrum\img125892.jpg
dataset\taming_transformer\tt-cc_spectrum\214\img006487.jpg,dataset\taming_transformer\tt-cc_spectrum\372\img015205.jpg,dataset\coco\coco\coco2017\train_spectrum\img150665.jpg
dataset\latent_diffusion\latentdiff_spectrum\701\img006704.jpg,dataset\latent_diffusion\latentdiff_spectrum\389\img003225.jpg,dataset\coco\coco\coco2017\train_spectrum\img141097.jpg
dataset\taming_transformer\tt-cc_spectrum\400\img016839.jpg,dataset\taming_transformer\tt-cc_spectrum\8\img038932.jpg,dataset\coco\coco\coco2017\train_spectrum\img117198.jpg
dataset\taming_transformer\tt-cc_spectrum\80\img038981.jpg,dataset\latent_diffusion\latentdiff_spectrum\217\img001320.jpg,dataset\coco\coco\coco2017\train_spectrum\img147810.jpg
dataset\latent_diffusion\latentdiff_spectrum\113\img000171.jpg,dataset\taming_transformer\tt-cc_spectrum\59\img027271.jpg,dataset\coco\coco\coco2017\train_spectrum\img098122.jpg
dataset\taming_transformer\tt-cc_spectrum\302\img011365.jpg,dataset\latent_diffusion\latentdiff_spectrum\971\img009699.jpg,dataset\coco\coco\coco2017\train_spectrum\img132196.jpg
dataset\latent_diffusion\latentdiff_spectrum\199\img001112.jpg,dataset\big_gan\big\biggan-spectrum\330\img002582.jpg,dataset\coco\coco\coco2017\train_spectrum\img043236.jpg
dataset\taming_transformer\tt-cc_spectrum\838\img041065.jpg,dataset\big_gan\big\biggan-spectrum\420\img003581.jpg,dataset\coco\coco\coco2017\train_spectrum\img126358.jpg
dataset\latent_diffusion\latentdiff_spectrum\839\img008220.jpg,dataset\latent_diffusion\latentdiff_spectrum\842\img008269.jpg,dataset\coco\coco\coco2017\train_spectrum\img096542.jpg
dataset\big_gan\big\biggan-spectrum\983\img009824.jpg,dataset\taming_transformer\tt-cc_spectrum\134\img002048.jpg,dataset\coco\coco\coco2017\train_spectrum\img041275.jpg
dataset\latent_diffusion\latentdiff_spectrum\117\img000219.jpg,dataset\latent_diffusion\latentdiff_spectrum\223\img001393.jpg,dataset\coco\coco\coco2017\train_spectrum\img126904.jpg
dataset\taming_transformer\tt-cc_spectrum\480\img021209.jpg,dataset\latent_diffusion\latentdiff_spectrum\866\img008520.jpg,dataset\coco\coco\coco2017\train_spectrum\img132079.jpg
dataset\big_gan\big\biggan-spectrum\393\img003274.jpg,dataset\big_gan\big\biggan-spectrum\615\img005744.jpg,dataset\coco\coco\coco2017\train_spectrum\img143047.jpg
dataset\latent_diffusion\latentdiff_spectrum\986\img009851.jpg,dataset\big_gan\big\biggan-spectrum\397\img003316.jpg,dataset\coco\coco\coco2017\train_spectrum\img158154.jpg
dataset\big_gan\big\biggan-spectrum\64\img006015.jpg,dataset\latent_diffusion\latentdiff_spectrum\91\img009010.jpg,dataset\coco\coco\coco2017\train_spectrum\img109235.jpg
dataset\big_gan\big\biggan-spectrum\547\img004981.jpg,dataset\taming_transformer\tt-cc_spectrum\158\img003323.jpg,dataset\coco\coco\coco2017\train_spectrum\img107311.jpg
dataset\taming_transformer\tt-cc_spectrum\792\img038546.jpg,dataset\taming_transformer\tt-cc_spectrum\517\img023272.jpg,dataset\coco\coco\coco2017\train_spectrum\img041113.jpg
dataset\latent_diffusion\latentdiff_spectrum\103\img000069.jpg,dataset\taming_transformer\tt-cc_spectrum\701\img033523.jpg,dataset\coco\coco\coco2017\train_spectrum\img108058.jpg
dataset\big_gan\big\biggan-spectrum\847\img008310.jpg,dataset\latent_diffusion\latentdiff_spectrum\773\img007495.jpg,dataset\coco\coco\coco2017\train_spectrum\img113231.jpg
dataset\big_gan\big\biggan-spectrum\62\img005799.jpg,dataset\taming_transformer\tt-cc_spectrum\101\img000241.jpg,dataset\coco\coco\coco2017\train_spectrum\img145199.jpg
dataset\big_gan\big\biggan-spectrum\438\img003771.jpg,dataset\latent_diffusion\latentdiff_spectrum\828\img008103.jpg,dataset\coco\coco\coco2017\train_spectrum\img052221.jpg
dataset\taming_transformer\tt-cc_spectrum\678\img032153.jpg,dataset\big_gan\big\biggan-spectrum\723\img006943.jpg,dataset\coco\coco\coco2017\train_spectrum\img122938.jpg
dataset\big_gan\big\biggan-spectrum\483\img004279.jpg,dataset\taming_transformer\tt-cc_spectrum\869\img042782.jpg,dataset\coco\coco\coco2017\train_spectrum\img152145.jpg
dataset\taming_transformer\tt-cc_spectrum\788\img038259.jpg,dataset\big_gan\big\biggan-spectrum\693\img006601.jpg,dataset\coco\coco\coco2017\train_spectrum\img110916.jpg
dataset\taming_transformer\tt-cc_spectrum\966\img048174.jpg,dataset\big_gan\big\biggan-spectrum\789\img007660.jpg,dataset\coco\coco\coco2017\train_spectrum\img099843.jpg
dataset\latent_diffusion\latentdiff_spectrum\245\img001633.jpg,dataset\latent_diffusion\latentdiff_spectrum\787\img007641.jpg,dataset\coco\coco\coco2017\train_spectrum\img101232.jpg
dataset\taming_transformer\tt-cc_spectrum\438\img018877.jpg,dataset\big_gan\big\biggan-spectrum\515\img004633.jpg,dataset\coco\coco\coco2017\train_spectrum\img048873.jpg
dataset\big_gan\big\biggan-spectrum\272\img001937.jpg,dataset\big_gan\big\biggan-spectrum\838\img008219.jpg,dataset\coco\coco\coco2017\train_spectrum\img105448.jpg
dataset\big_gan\big\biggan-spectrum\59\img005457.jpg,dataset\big_gan\big\biggan-spectrum\14\img000465.jpg,dataset\coco\coco\coco2017\train_spectrum\img141466.jpg
dataset\big_gan\big\biggan-spectrum\98\img009787.jpg,dataset\latent_diffusion\latentdiff_spectrum\561\img005144.jpg,dataset\coco\coco\coco2017\train_spectrum\img072552.jpg
dataset\latent_diffusion\latentdiff_spectrum\749\img007226.jpg,dataset\taming_transformer\tt-cc_spectrum\151\img002952.jpg,dataset\coco\coco\coco2017\train_spectrum\img051117.jpg
dataset\latent_diffusion\latentdiff_spectrum\131\img000377.jpg,dataset\taming_transformer\tt-cc_spectrum\954\img047522.jpg,dataset\coco\coco\coco2017\train_spectrum\img154646.jpg
dataset\big_gan\big\biggan-spectrum\958\img009548.jpg,dataset\big_gan\big\biggan-spectrum\803\img007836.jpg,dataset\coco\coco\coco2017\train_spectrum\img088890.jpg
dataset\big_gan\big\biggan-spectrum\171\img000811.jpg,dataset\taming_transformer\tt-cc_spectrum\860\img042334.jpg,dataset\coco\coco\coco2017\train_spectrum\img043906.jpg
dataset\big_gan\big\biggan-spectrum\383\img003163.jpg,dataset\latent_diffusion\latentdiff_spectrum\933\img009279.jpg,dataset\coco\coco\coco2017\train_spectrum\img093596.jpg
dataset\latent_diffusion\latentdiff_spectrum\253\img001722.jpg,dataset\latent_diffusion\latentdiff_spectrum\546\img004975.jpg,dataset\coco\coco\coco2017\train_spectrum\img116258.jpg
dataset\big_gan\big\biggan-spectrum\310\img002365.jpg,dataset\taming_transformer\tt-cc_spectrum\570\img026247.jpg,dataset\coco\coco\coco2017\train_spectrum\img132119.jpg
dataset\big_gan\big\biggan-spectrum\536\img004864.jpg,dataset\latent_diffusion\latentdiff_spectrum\758\img007322.jpg,dataset\coco\coco\coco2017\train_spectrum\img094325.jpg
dataset\taming_transformer\tt-cc_spectrum\294\img010862.jpg,dataset\big_gan\big\biggan-spectrum\639\img006006.jpg,dataset\coco\coco\coco2017\train_spectrum\img103280.jpg
dataset\big_gan\big\biggan-spectrum\896\img008853.jpg,dataset\latent_diffusion\latentdiff_spectrum\604\img005623.jpg,dataset\coco\coco\coco2017\train_spectrum\img056910.jpg
dataset\big_gan\big\biggan-spectrum\993\img009939.jpg,dataset\latent_diffusion\latentdiff_spectrum\516\img004648.jpg,dataset\coco\coco\coco2017\train_spectrum\img089181.jpg
dataset\big_gan\big\biggan-spectrum\202\img001162.jpg,dataset\big_gan\big\biggan-spectrum\640\img006022.jpg,dataset\coco\coco\coco2017\train_spectrum\img095861.jpg
dataset\taming_transformer\tt-cc_spectrum\326\img012655.jpg,dataset\taming_transformer\tt-cc_spectrum\298\img011051.jpg,dataset\coco\coco\coco2017\train_spectrum\img121838.jpg
dataset\latent_diffusion\latentdiff_spectrum\378\img003108.jpg,dataset\big_gan\big\biggan-spectrum\67\img006348.jpg,dataset\coco\coco\coco2017\train_spectrum\img101311.jpg
dataset\taming_transformer\tt-cc_spectrum\601\img027979.jpg,dataset\latent_diffusion\latentdiff_spectrum\744\img007176.jpg,dataset\coco\coco\coco2017\train_spectrum\img100771.jpg
dataset\latent_diffusion\latentdiff_spectrum\683\img006497.jpg,dataset\latent_diffusion\latentdiff_spectrum\84\img008230.jpg,dataset\coco\coco\coco2017\train_spectrum\img054373.jpg
dataset\big_gan\big\biggan-spectrum\633\img005942.jpg,dataset\big_gan\big\biggan-spectrum\753\img007277.jpg,dataset\coco\coco\coco2017\train_spectrum\img135365.jpg
dataset\latent_diffusion\latentdiff_spectrum\354\img002842.jpg,dataset\big_gan\big\biggan-spectrum\199\img001110.jpg,dataset\coco\coco\coco2017\train_spectrum\img114294.jpg
dataset\taming_transformer\tt-cc_spectrum\747\img036020.jpg,dataset\big_gan\big\biggan-spectrum\859\img008448.jpg,dataset\coco\coco\coco2017\train_spectrum\img143411.jpg
dataset\taming_transformer\tt-cc_spectrum\808\img039432.jpg,dataset\taming_transformer\tt-cc_spectrum\541\img024602.jpg,dataset\coco\coco\coco2017\train_spectrum\img088857.jpg
dataset\latent_diffusion\latentdiff_spectrum\801\img007816.jpg,dataset\big_gan\big\biggan-spectrum\682\img006489.jpg,dataset\coco\coco\coco2017\train_spectrum\img158659.jpg
dataset\taming_transformer\tt-cc_spectrum\153\img003051.jpg,dataset\taming_transformer\tt-cc_spectrum\704\img033677.jpg,dataset\coco\coco\coco2017\train_spectrum\img127571.jpg
dataset\big_gan\big\biggan-spectrum\900\img008917.jpg,dataset\big_gan\big\biggan-spectrum\299\img002221.jpg,dataset\coco\coco\coco2017\train_spectrum\img128043.jpg
dataset\latent_diffusion\latentdiff_spectrum\643\img006059.jpg,dataset\taming_transformer\tt-cc_spectrum\839\img041117.jpg,dataset\coco\coco\coco2017\train_spectrum\img076975.jpg
dataset\latent_diffusion\latentdiff_spectrum\696\img006638.jpg,dataset\big_gan\big\biggan-spectrum\351\img002813.jpg,dataset\coco\coco\coco2017\train_spectrum\img123612.jpg
dataset\taming_transformer\tt-cc_spectrum\534\img024247.jpg,dataset\big_gan\big\biggan-spectrum\284\img002067.jpg,dataset\coco\coco\coco2017\train_spectrum\img085188.jpg
dataset\latent_diffusion\latentdiff_spectrum\258\img001773.jpg,dataset\taming_transformer\tt-cc_spectrum\962\img047970.jpg,dataset\coco\coco\coco2017\train_spectrum\img106436.jpg
dataset\big_gan\big\biggan-spectrum\131\img000378.jpg,dataset\latent_diffusion\latentdiff_spectrum\717\img006872.jpg,dataset\coco\coco\coco2017\train_spectrum\img069910.jpg
dataset\taming_transformer\tt-cc_spectrum\842\img041312.jpg,dataset\taming_transformer\tt-cc_spectrum\53\img023988.jpg,dataset\coco\coco\coco2017\train_spectrum\img089205.jpg
dataset\taming_transformer\tt-cc_spectrum\679\img032231.jpg,dataset\big_gan\big\biggan-spectrum\619\img005789.jpg,dataset\coco\coco\coco2017\train_spectrum\img052113.jpg
dataset\big_gan\big\biggan-spectrum\425\img003638.jpg,dataset\latent_diffusion\latentdiff_spectrum\615\img005741.jpg,dataset\coco\coco\coco2017\train_spectrum\img145393.jpg
dataset\latent_diffusion\latentdiff_spectrum\436\img003758.jpg,dataset\taming_transformer\tt-cc_spectrum\328\img012793.jpg,dataset\coco\coco\coco2017\train_spectrum\img078491.jpg
dataset\taming_transformer\tt-cc_spectrum\185\img004821.jpg,dataset\big_gan\big\biggan-spectrum\196\img001080.jpg,dataset\coco\coco\coco2017\train_spectrum\img119069.jpg
dataset\latent_diffusion\latentdiff_spectrum\411\img003482.jpg,dataset\latent_diffusion\latentdiff_spectrum\855\img008407.jpg,dataset\coco\coco\coco2017\train_spectrum\img113043.jpg
dataset\latent_diffusion\latentdiff_spectrum\613\img005722.jpg,dataset\latent_diffusion\latentdiff_spectrum\6\img005563.jpg,dataset\coco\coco\coco2017\train_spectrum\img120757.jpg
dataset\big_gan\big\biggan-spectrum\417\img003549.jpg,dataset\taming_transformer\tt-cc_spectrum\23\img007323.jpg,dataset\coco\coco\coco2017\train_spectrum\img110624.jpg
dataset\latent_diffusion\latentdiff_spectrum\436\img003758.jpg,dataset\big_gan\big\biggan-spectrum\939\img009335.jpg,dataset\coco\coco\coco2017\train_spectrum\img071352.jpg
dataset\big_gan\big\biggan-spectrum\275\img001965.jpg,dataset\big_gan\big\biggan-spectrum\767\img007428.jpg,dataset\coco\coco\coco2017\train_spectrum\img079291.jpg
dataset\big_gan\big\biggan-spectrum\562\img005155.jpg,dataset\latent_diffusion\latentdiff_spectrum\898\img008878.jpg,dataset\coco\coco\coco2017\train_spectrum\img071280.jpg
dataset\latent_diffusion\latentdiff_spectrum\36\img002909.jpg,dataset\latent_diffusion\latentdiff_spectrum\975\img009736.jpg,dataset\coco\coco\coco2017\train_spectrum\img055253.jpg
dataset\big_gan\big\biggan-spectrum\377\img003096.jpg,dataset\taming_transformer\tt-cc_spectrum\464\img020302.jpg,dataset\coco\coco\coco2017\train_spectrum\img108448.jpg
dataset\taming_transformer\tt-cc_spectrum\711\img034087.jpg,dataset\latent_diffusion\latentdiff_spectrum\279\img002007.jpg,dataset\coco\coco\coco2017\train_spectrum\img059666.jpg
dataset\big_gan\big\biggan-spectrum\231\img001486.jpg,dataset\taming_transformer\tt-cc_spectrum\235\img007639.jpg,dataset\coco\coco\coco2017\train_spectrum\img158659.jpg
dataset\taming_transformer\tt-cc_spectrum\863\img042461.jpg,dataset\big_gan\big\biggan-spectrum\575\img005295.jpg,dataset\coco\coco\coco2017\train_spectrum\img128704.jpg
dataset\big_gan\big\biggan-spectrum\190\img001020.jpg,dataset\latent_diffusion\latentdiff_spectrum\525\img004749.jpg,dataset\coco\coco\coco2017\train_spectrum\img133374.jpg
dataset\taming_transformer\tt-cc_spectrum\229\img007292.jpg,dataset\big_gan\big\biggan-spectrum\977\img009758.jpg,dataset\coco\coco\coco2017\train_spectrum\img042314.jpg
dataset\taming_transformer\tt-cc_spectrum\357\img014366.jpg,dataset\latent_diffusion\latentdiff_spectrum\778\img007547.jpg,dataset\coco\coco\coco2017\train_spectrum\img046354.jpg
dataset\big_gan\big\biggan-spectrum\3\img002231.jpg,dataset\latent_diffusion\latentdiff_spectrum\623\img005832.jpg,dataset\coco\coco\coco2017\train_spectrum\img113073.jpg
dataset\big_gan\big\biggan-spectrum\118\img000229.jpg,dataset\latent_diffusion\latentdiff_spectrum\287\img002095.jpg,dataset\coco\coco\coco2017\train_spectrum\img053894.jpg
dataset\latent_diffusion\latentdiff_spectrum\473\img004167.jpg,dataset\big_gan\big\biggan-spectrum\170\img000808.jpg,dataset\coco\coco\coco2017\train_spectrum\img108880.jpg
dataset\big_gan\big\biggan-spectrum\272\img001939.jpg,dataset\taming_transformer\tt-cc_spectrum\391\img016255.jpg,dataset\coco\coco\coco2017\train_spectrum\img130289.jpg
dataset\taming_transformer\tt-cc_spectrum\890\img043954.jpg,dataset\big_gan\big\biggan-spectrum\484\img004282.jpg,dataset\coco\coco\coco2017\train_spectrum\img055187.jpg
dataset\latent_diffusion\latentdiff_spectrum\219\img001341.jpg,dataset\latent_diffusion\latentdiff_spectrum\987\img009862.jpg,dataset\coco\coco\coco2017\train_spectrum\img119863.jpg
dataset\taming_transformer\tt-cc_spectrum\331\img012993.jpg,dataset\big_gan\big\biggan-spectrum\297\img002208.jpg,dataset\coco\coco\coco2017\train_spectrum\img111822.jpg
dataset\latent_diffusion\latentdiff_spectrum\265\img001856.jpg,dataset\big_gan\big\biggan-spectrum\53\img004794.jpg,dataset\coco\coco\coco2017\train_spectrum\img131097.jpg
dataset\taming_transformer\tt-cc_spectrum\698\img033255.jpg,dataset\latent_diffusion\latentdiff_spectrum\795\img007735.jpg,dataset\coco\coco\coco2017\train_spectrum\img076105.jpg
dataset\big_gan\big\biggan-spectrum\2\img001127.jpg,dataset\big_gan\big\biggan-spectrum\276\img001975.jpg,dataset\coco\coco\coco2017\train_spectrum\img128623.jpg
dataset\latent_diffusion\latentdiff_spectrum\192\img001043.jpg,dataset\taming_transformer\tt-cc_spectrum\836\img040967.jpg,dataset\coco\coco\coco2017\train_spectrum\img138934.jpg
dataset\big_gan\big\biggan-spectrum\243\img001616.jpg,dataset\latent_diffusion\latentdiff_spectrum\941\img009365.jpg,dataset\coco\coco\coco2017\train_spectrum\img147858.jpg
dataset\latent_diffusion\latentdiff_spectrum\872\img008598.jpg,dataset\latent_diffusion\latentdiff_spectrum\582\img005373.jpg,dataset\coco\coco\coco2017\train_spectrum\img074528.jpg
dataset\big_gan\big\biggan-spectrum\231\img001488.jpg,dataset\latent_diffusion\latentdiff_spectrum\615\img005748.jpg,dataset\coco\coco\coco2017\train_spectrum\img081481.jpg
dataset\big_gan\big\biggan-spectrum\244\img001623.jpg,dataset\latent_diffusion\latentdiff_spectrum\343\img002724.jpg,dataset\coco\coco\coco2017\train_spectrum\img045545.jpg
