Anchor,Positive,Negative
dataset\coco\coco\coco2017\train_spectrum\img081502.jpg,dataset\coco\coco\coco2017\train_spectrum\img111096.jpg,dataset\big_gan\big\biggan-spectrum\72\img006906.jpg
dataset\coco\coco\coco2017\train_spectrum\img095047.jpg,dataset\coco\coco\coco2017\train_spectrum\img104794.jpg,dataset\latent_diffusion\latentdiff_spectrum\433\img003728.jpg
dataset\coco\coco\coco2017\train_spectrum\img051851.jpg,dataset\coco\coco\coco2017\train_spectrum\img072071.jpg,dataset\taming_transformer\tt-cc_spectrum\912\img045201.jpg
dataset\coco\coco\coco2017\train_spectrum\img146190.jpg,dataset\coco\coco\coco2017\train_spectrum\img055623.jpg,dataset\latent_diffusion\latentdiff_spectrum\107\img000104.jpg
dataset\coco\coco\coco2017\train_spectrum\img052916.jpg,dataset\coco\coco\coco2017\train_spectrum\img078715.jpg,dataset\taming_transformer\tt-cc_spectrum\103\img000336.jpg
dataset\coco\coco\coco2017\train_spectrum\img093897.jpg,dataset\coco\coco\coco2017\train_spectrum\img104643.jpg,dataset\big_gan\big\biggan-spectrum\413\img003506.jpg
dataset\coco\coco\coco2017\train_spectrum\img045312.jpg,dataset\coco\coco\coco2017\train_spectrum\img111866.jpg,dataset\taming_transformer\tt-cc_spectrum\160\img003470.jpg
dataset\coco\coco\coco2017\train_spectrum\img064622.jpg,dataset\coco\coco\coco2017\train_spectrum\img077409.jpg,dataset\latent_diffusion\latentdiff_spectrum\771\img007477.jpg
dataset\coco\coco\coco2017\train_spectrum\img091787.jpg,dataset\coco\coco\coco2017\train_spectrum\img109640.jpg,dataset\big_gan\big\biggan-spectrum\814\img007957.jpg
dataset\coco\coco\coco2017\train_spectrum\img147437.jpg,dataset\coco\coco\coco2017\train_spectrum\img059812.jpg,dataset\taming_transformer\tt-cc_spectrum\754\img036405.jpg
dataset\coco\coco\coco2017\train_spectrum\img078961.jpg,dataset\coco\coco\coco2017\train_spectrum\img099835.jpg,dataset\big_gan\big\biggan-spectrum\440\img003808.jpg
dataset\coco\coco\coco2017\train_spectrum\img103434.jpg,dataset\coco\coco\coco2017\train_spectrum\img139969.jpg,dataset\big_gan\big\biggan-spectrum\762\img007378.jpg
dataset\coco\coco\coco2017\train_spectrum\img071435.jpg,dataset\coco\coco\coco2017\train_spectrum\img083647.jpg,dataset\big_gan\big\biggan-spectrum\225\img001411.jpg
dataset\coco\coco\coco2017\train_spectrum\img059303.jpg,dataset\coco\coco\coco2017\train_spectrum\img071627.jpg,dataset\taming_transformer\tt-cc_spectrum\295\img010921.jpg
dataset\coco\coco\coco2017\train_spectrum\img052537.jpg,dataset\coco\coco\coco2017\train_spectrum\img081991.jpg,dataset\taming_transformer\tt-cc_spectrum\612\img028598.jpg
dataset\coco\coco\coco2017\train_spectrum\img122542.jpg,dataset\coco\coco\coco2017\train_spectrum\img109207.jpg,dataset\latent_diffusion\latentdiff_spectrum\919\img009112.jpg
dataset\coco\coco\coco2017\train_spectrum\img074994.jpg,dataset\coco\coco\coco2017\train_spectrum\img062100.jpg,dataset\latent_diffusion\latentdiff_spectrum\290\img002134.jpg
dataset\coco\coco\coco2017\train_spectrum\img080048.jpg,dataset\coco\coco\coco2017\train_spectrum\img150399.jpg,dataset\big_gan\big\biggan-spectrum\813\img007947.jpg
dataset\coco\coco\coco2017\train_spectrum\img136246.jpg,dataset\coco\coco\coco2017\train_spectrum\img083056.jpg,dataset\taming_transformer\tt-cc_spectrum\255\img008700.jpg
dataset\coco\coco\coco2017\train_spectrum\img105348.jpg,dataset\coco\coco\coco2017\train_spectrum\img135790.jpg,dataset\taming_transformer\tt-cc_spectrum\262\img009115.jpg
dataset\coco\coco\coco2017\train_spectrum\img144377.jpg,dataset\coco\coco\coco2017\train_spectrum\img057351.jpg,dataset\latent_diffusion\latentdiff_spectrum\625\img005858.jpg
dataset\coco\coco\coco2017\train_spectrum\img064156.jpg,dataset\coco\coco\coco2017\train_spectrum\img041631.jpg,dataset\taming_transformer\tt-cc_spectrum\605\img028193.jpg
dataset\coco\coco\coco2017\train_spectrum\img041432.jpg,dataset\coco\coco\coco2017\train_spectrum\img139872.jpg,dataset\latent_diffusion\latentdiff_spectrum\597\img005538.jpg
dataset\coco\coco\coco2017\train_spectrum\img142873.jpg,dataset\coco\coco\coco2017\train_spectrum\img123392.jpg,dataset\big_gan\big\biggan-spectrum\280\img002021.jpg
dataset\coco\coco\coco2017\train_spectrum\img059429.jpg,dataset\coco\coco\coco2017\train_spectrum\img093241.jpg,dataset\latent_diffusion\latentdiff_spectrum\522\img004716.jpg
dataset\coco\coco\coco2017\train_spectrum\img094367.jpg,dataset\coco\coco\coco2017\train_spectrum\img093017.jpg,dataset\taming_transformer\tt-cc_spectrum\620\img029026.jpg
dataset\coco\coco\coco2017\train_spectrum\img133552.jpg,dataset\coco\coco\coco2017\train_spectrum\img147493.jpg,dataset\latent_diffusion\latentdiff_spectrum\392\img003260.jpg
dataset\coco\coco\coco2017\train_spectrum\img074546.jpg,dataset\coco\coco\coco2017\train_spectrum\img090007.jpg,dataset\latent_diffusion\latentdiff_spectrum\484\img004287.jpg
dataset\coco\coco\coco2017\train_spectrum\img086766.jpg,dataset\coco\coco\coco2017\train_spectrum\img126589.jpg,dataset\big_gan\big\biggan-spectrum\582\img005375.jpg
dataset\coco\coco\coco2017\train_spectrum\img052963.jpg,dataset\coco\coco\coco2017\train_spectrum\img123102.jpg,dataset\latent_diffusion\latentdiff_spectrum\516\img004648.jpg
dataset\coco\coco\coco2017\train_spectrum\img127054.jpg,dataset\coco\coco\coco2017\train_spectrum\img069829.jpg,dataset\big_gan\big\biggan-spectrum\182\img000939.jpg
dataset\coco\coco\coco2017\train_spectrum\img143991.jpg,dataset\coco\coco\coco2017\train_spectrum\img102418.jpg,dataset\latent_diffusion\latentdiff_spectrum\581\img005369.jpg
dataset\coco\coco\coco2017\train_spectrum\img091561.jpg,dataset\coco\coco\coco2017\train_spectrum\img145708.jpg,dataset\big_gan\big\biggan-spectrum\499\img004443.jpg
dataset\coco\coco\coco2017\train_spectrum\img121603.jpg,dataset\coco\coco\coco2017\train_spectrum\img099854.jpg,dataset\big_gan\big\biggan-spectrum\716\img006862.jpg
dataset\coco\coco\coco2017\train_spectrum\img071028.jpg,dataset\coco\coco\coco2017\train_spectrum\img086771.jpg,dataset\big_gan\big\biggan-spectrum\136\img000426.jpg
dataset\coco\coco\coco2017\train_spectrum\img115794.jpg,dataset\coco\coco\coco2017\train_spectrum\img050465.jpg,dataset\big_gan\big\biggan-spectrum\977\img009753.jpg
dataset\coco\coco\coco2017\train_spectrum\img141591.jpg,dataset\coco\coco\coco2017\train_spectrum\img155849.jpg,dataset\latent_diffusion\latentdiff_spectrum\112\img000164.jpg
dataset\coco\coco\coco2017\train_spectrum\img119606.jpg,dataset\coco\coco\coco2017\train_spectrum\img065659.jpg,dataset\latent_diffusion\latentdiff_spectrum\143\img000509.jpg
dataset\coco\coco\coco2017\train_spectrum\img086554.jpg,dataset\coco\coco\coco2017\train_spectrum\img142735.jpg,dataset\latent_diffusion\latentdiff_spectrum\576\img005308.jpg
dataset\coco\coco\coco2017\train_spectrum\img052549.jpg,dataset\coco\coco\coco2017\train_spectrum\img143008.jpg,dataset\latent_diffusion\latentdiff_spectrum\103\img000061.jpg
dataset\coco\coco\coco2017\train_spectrum\img099370.jpg,dataset\coco\coco\coco2017\train_spectrum\img147761.jpg,dataset\big_gan\big\biggan-spectrum\10\img000020.jpg
dataset\coco\coco\coco2017\train_spectrum\img098783.jpg,dataset\coco\coco\coco2017\train_spectrum\img122490.jpg,dataset\latent_diffusion\latentdiff_spectrum\437\img003767.jpg
dataset\coco\coco\coco2017\train_spectrum\img158393.jpg,dataset\coco\coco\coco2017\train_spectrum\img101915.jpg,dataset\latent_diffusion\latentdiff_spectrum\778\img007547.jpg
dataset\coco\coco\coco2017\train_spectrum\img110180.jpg,dataset\coco\coco\coco2017\train_spectrum\img041830.jpg,dataset\big_gan\big\biggan-spectrum\842\img008262.jpg
dataset\coco\coco\coco2017\train_spectrum\img076078.jpg,dataset\coco\coco\coco2017\train_spectrum\img097565.jpg,dataset\big_gan\big\biggan-spectrum\823\img008058.jpg
dataset\coco\coco\coco2017\train_spectrum\img087146.jpg,dataset\coco\coco\coco2017\train_spectrum\img069290.jpg,dataset\latent_diffusion\latentdiff_spectrum\100\img000033.jpg
dataset\coco\coco\coco2017\train_spectrum\img049589.jpg,dataset\coco\coco\coco2017\train_spectrum\img153714.jpg,dataset\big_gan\big\biggan-spectrum\862\img008484.jpg
dataset\coco\coco\coco2017\train_spectrum\img110568.jpg,dataset\coco\coco\coco2017\train_spectrum\img088661.jpg,dataset\taming_transformer\tt-cc_spectrum\267\img009391.jpg
dataset\coco\coco\coco2017\train_spectrum\img042173.jpg,dataset\coco\coco\coco2017\train_spectrum\img126392.jpg,dataset\taming_transformer\tt-cc_spectrum\496\img022078.jpg
dataset\coco\coco\coco2017\train_spectrum\img146940.jpg,dataset\coco\coco\coco2017\train_spectrum\img132464.jpg,dataset\latent_diffusion\latentdiff_spectrum\952\img009487.jpg
dataset\coco\coco\coco2017\train_spectrum\img106056.jpg,dataset\coco\coco\coco2017\train_spectrum\img072773.jpg,dataset\latent_diffusion\latentdiff_spectrum\722\img006937.jpg
dataset\coco\coco\coco2017\train_spectrum\img053068.jpg,dataset\coco\coco\coco2017\train_spectrum\img043650.jpg,dataset\latent_diffusion\latentdiff_spectrum\794\img007728.jpg
dataset\coco\coco\coco2017\train_spectrum\img150341.jpg,dataset\coco\coco\coco2017\train_spectrum\img059710.jpg,dataset\taming_transformer\tt-cc_spectrum\598\img027742.jpg
dataset\coco\coco\coco2017\train_spectrum\img071815.jpg,dataset\coco\coco\coco2017\train_spectrum\img105656.jpg,dataset\latent_diffusion\latentdiff_spectrum\132\img000381.jpg
dataset\coco\coco\coco2017\train_spectrum\img156308.jpg,dataset\coco\coco\coco2017\train_spectrum\img095890.jpg,dataset\big_gan\big\biggan-spectrum\410\img003472.jpg
dataset\coco\coco\coco2017\train_spectrum\img105936.jpg,dataset\coco\coco\coco2017\train_spectrum\img133361.jpg,dataset\latent_diffusion\latentdiff_spectrum\912\img009048.jpg
dataset\coco\coco\coco2017\train_spectrum\img111939.jpg,dataset\coco\coco\coco2017\train_spectrum\img117962.jpg,dataset\latent_diffusion\latentdiff_spectrum\983\img009823.jpg
dataset\coco\coco\coco2017\train_spectrum\img135277.jpg,dataset\coco\coco\coco2017\train_spectrum\img091041.jpg,dataset\taming_transformer\tt-cc_spectrum\273\img009711.jpg
dataset\coco\coco\coco2017\train_spectrum\img054791.jpg,dataset\coco\coco\coco2017\train_spectrum\img067292.jpg,dataset\taming_transformer\tt-cc_spectrum\673\img031924.jpg
dataset\coco\coco\coco2017\train_spectrum\img122334.jpg,dataset\coco\coco\coco2017\train_spectrum\img092204.jpg,dataset\latent_diffusion\latentdiff_spectrum\178\img000882.jpg
dataset\coco\coco\coco2017\train_spectrum\img141007.jpg,dataset\coco\coco\coco2017\train_spectrum\img091796.jpg,dataset\big_gan\big\biggan-spectrum\826\img008082.jpg
dataset\coco\coco\coco2017\train_spectrum\img065819.jpg,dataset\coco\coco\coco2017\train_spectrum\img096822.jpg,dataset\taming_transformer\tt-cc_spectrum\53\img023965.jpg
dataset\coco\coco\coco2017\train_spectrum\img094425.jpg,dataset\coco\coco\coco2017\train_spectrum\img111559.jpg,dataset\taming_transformer\tt-cc_spectrum\899\img044417.jpg
dataset\coco\coco\coco2017\train_spectrum\img053720.jpg,dataset\coco\coco\coco2017\train_spectrum\img134061.jpg,dataset\latent_diffusion\latentdiff_spectrum\500\img004470.jpg
dataset\coco\coco\coco2017\train_spectrum\img119736.jpg,dataset\coco\coco\coco2017\train_spectrum\img149546.jpg,dataset\taming_transformer\tt-cc_spectrum\788\img038259.jpg
dataset\coco\coco\coco2017\train_spectrum\img111496.jpg,dataset\coco\coco\coco2017\train_spectrum\img061596.jpg,dataset\big_gan\big\biggan-spectrum\613\img005721.jpg
dataset\coco\coco\coco2017\train_spectrum\img150382.jpg,dataset\coco\coco\coco2017\train_spectrum\img157116.jpg,dataset\latent_diffusion\latentdiff_spectrum\599\img005559.jpg
dataset\coco\coco\coco2017\train_spectrum\img141511.jpg,dataset\coco\coco\coco2017\train_spectrum\img109795.jpg,dataset\big_gan\big\biggan-spectrum\796\img007747.jpg
dataset\coco\coco\coco2017\train_spectrum\img121484.jpg,dataset\coco\coco\coco2017\train_spectrum\img141734.jpg,dataset\latent_diffusion\latentdiff_spectrum\361\img002925.jpg
dataset\coco\coco\coco2017\train_spectrum\img054417.jpg,dataset\coco\coco\coco2017\train_spectrum\img144668.jpg,dataset\taming_transformer\tt-cc_spectrum\405\img017080.jpg
dataset\coco\coco\coco2017\train_spectrum\img086310.jpg,dataset\coco\coco\coco2017\train_spectrum\img097937.jpg,dataset\latent_diffusion\latentdiff_spectrum\233\img001500.jpg
dataset\coco\coco\coco2017\train_spectrum\img089774.jpg,dataset\coco\coco\coco2017\train_spectrum\img057280.jpg,dataset\latent_diffusion\latentdiff_spectrum\504\img004518.jpg
dataset\coco\coco\coco2017\train_spectrum\img156973.jpg,dataset\coco\coco\coco2017\train_spectrum\img101624.jpg,dataset\latent_diffusion\latentdiff_spectrum\922\img009156.jpg
dataset\coco\coco\coco2017\train_spectrum\img146406.jpg,dataset\coco\coco\coco2017\train_spectrum\img082833.jpg,dataset\latent_diffusion\latentdiff_spectrum\982\img009815.jpg
dataset\coco\coco\coco2017\train_spectrum\img144738.jpg,dataset\coco\coco\coco2017\train_spectrum\img064242.jpg,dataset\taming_transformer\tt-cc_spectrum\844\img041446.jpg
dataset\coco\coco\coco2017\train_spectrum\img094026.jpg,dataset\coco\coco\coco2017\train_spectrum\img069841.jpg,dataset\latent_diffusion\latentdiff_spectrum\41\img003461.jpg
dataset\coco\coco\coco2017\train_spectrum\img143096.jpg,dataset\coco\coco\coco2017\train_spectrum\img150286.jpg,dataset\taming_transformer\tt-cc_spectrum\18\img004517.jpg
dataset\coco\coco\coco2017\train_spectrum\img102125.jpg,dataset\coco\coco\coco2017\train_spectrum\img147809.jpg,dataset\latent_diffusion\latentdiff_spectrum\118\img000220.jpg
dataset\coco\coco\coco2017\train_spectrum\img156138.jpg,dataset\coco\coco\coco2017\train_spectrum\img114146.jpg,dataset\big_gan\big\biggan-spectrum\715\img006854.jpg
dataset\coco\coco\coco2017\train_spectrum\img110551.jpg,dataset\coco\coco\coco2017\train_spectrum\img120211.jpg,dataset\latent_diffusion\latentdiff_spectrum\409\img003459.jpg
dataset\coco\coco\coco2017\train_spectrum\img133304.jpg,dataset\coco\coco\coco2017\train_spectrum\img069391.jpg,dataset\big_gan\big\biggan-spectrum\397\img003310.jpg
dataset\coco\coco\coco2017\train_spectrum\img133143.jpg,dataset\coco\coco\coco2017\train_spectrum\img137525.jpg,dataset\latent_diffusion\latentdiff_spectrum\0\img000003.jpg
dataset\coco\coco\coco2017\train_spectrum\img103204.jpg,dataset\coco\coco\coco2017\train_spectrum\img106352.jpg,dataset\big_gan\big\biggan-spectrum\650\img006130.jpg
dataset\coco\coco\coco2017\train_spectrum\img098912.jpg,dataset\coco\coco\coco2017\train_spectrum\img091733.jpg,dataset\latent_diffusion\latentdiff_spectrum\352\img002821.jpg
dataset\coco\coco\coco2017\train_spectrum\img157883.jpg,dataset\coco\coco\coco2017\train_spectrum\img042987.jpg,dataset\taming_transformer\tt-cc_spectrum\979\img048881.jpg
dataset\coco\coco\coco2017\train_spectrum\img095946.jpg,dataset\coco\coco\coco2017\train_spectrum\img093053.jpg,dataset\taming_transformer\tt-cc_spectrum\429\img018365.jpg
dataset\coco\coco\coco2017\train_spectrum\img073166.jpg,dataset\coco\coco\coco2017\train_spectrum\img047852.jpg,dataset\latent_diffusion\latentdiff_spectrum\729\img007005.jpg
dataset\coco\coco\coco2017\train_spectrum\img135054.jpg,dataset\coco\coco\coco2017\train_spectrum\img104197.jpg,dataset\latent_diffusion\latentdiff_spectrum\337\img002659.jpg
dataset\coco\coco\coco2017\train_spectrum\img151220.jpg,dataset\coco\coco\coco2017\train_spectrum\img061273.jpg,dataset\big_gan\big\biggan-spectrum\461\img004036.jpg
dataset\coco\coco\coco2017\train_spectrum\img057029.jpg,dataset\coco\coco\coco2017\train_spectrum\img052466.jpg,dataset\taming_transformer\tt-cc_spectrum\934\img046435.jpg
dataset\coco\coco\coco2017\train_spectrum\img139763.jpg,dataset\coco\coco\coco2017\train_spectrum\img071853.jpg,dataset\latent_diffusion\latentdiff_spectrum\850\img008355.jpg
dataset\coco\coco\coco2017\train_spectrum\img119279.jpg,dataset\coco\coco\coco2017\train_spectrum\img131629.jpg,dataset\latent_diffusion\latentdiff_spectrum\413\img003506.jpg
dataset\coco\coco\coco2017\train_spectrum\img045094.jpg,dataset\coco\coco\coco2017\train_spectrum\img062510.jpg,dataset\latent_diffusion\latentdiff_spectrum\907\img008986.jpg
dataset\coco\coco\coco2017\train_spectrum\img066278.jpg,dataset\coco\coco\coco2017\train_spectrum\img135480.jpg,dataset\big_gan\big\biggan-spectrum\184\img000959.jpg
dataset\coco\coco\coco2017\train_spectrum\img062870.jpg,dataset\coco\coco\coco2017\train_spectrum\img059190.jpg,dataset\latent_diffusion\latentdiff_spectrum\348\img002774.jpg
dataset\coco\coco\coco2017\train_spectrum\img068645.jpg,dataset\coco\coco\coco2017\train_spectrum\img044730.jpg,dataset\taming_transformer\tt-cc_spectrum\18\img004517.jpg
dataset\coco\coco\coco2017\train_spectrum\img074633.jpg,dataset\coco\coco\coco2017\train_spectrum\img122416.jpg,dataset\big_gan\big\biggan-spectrum\564\img005172.jpg
dataset\coco\coco\coco2017\train_spectrum\img061068.jpg,dataset\coco\coco\coco2017\train_spectrum\img079794.jpg,dataset\latent_diffusion\latentdiff_spectrum\960\img009574.jpg
dataset\coco\coco\coco2017\train_spectrum\img096147.jpg,dataset\coco\coco\coco2017\train_spectrum\img102896.jpg,dataset\taming_transformer\tt-cc_spectrum\419\img017818.jpg
dataset\coco\coco\coco2017\train_spectrum\img135255.jpg,dataset\coco\coco\coco2017\train_spectrum\img054228.jpg,dataset\taming_transformer\tt-cc_spectrum\52\img023403.jpg
dataset\coco\coco\coco2017\train_spectrum\img149720.jpg,dataset\coco\coco\coco2017\train_spectrum\img097185.jpg,dataset\latent_diffusion\latentdiff_spectrum\786\img007632.jpg
dataset\coco\coco\coco2017\train_spectrum\img077482.jpg,dataset\coco\coco\coco2017\train_spectrum\img077060.jpg,dataset\taming_transformer\tt-cc_spectrum\23\img007324.jpg
dataset\coco\coco\coco2017\train_spectrum\img046942.jpg,dataset\coco\coco\coco2017\train_spectrum\img100520.jpg,dataset\big_gan\big\biggan-spectrum\564\img005171.jpg
dataset\coco\coco\coco2017\train_spectrum\img152042.jpg,dataset\coco\coco\coco2017\train_spectrum\img085090.jpg,dataset\latent_diffusion\latentdiff_spectrum\127\img000324.jpg
dataset\coco\coco\coco2017\train_spectrum\img099880.jpg,dataset\coco\coco\coco2017\train_spectrum\img085090.jpg,dataset\big_gan\big\biggan-spectrum\859\img008441.jpg
dataset\coco\coco\coco2017\train_spectrum\img136624.jpg,dataset\coco\coco\coco2017\train_spectrum\img157472.jpg,dataset\big_gan\big\biggan-spectrum\483\img004273.jpg
dataset\coco\coco\coco2017\train_spectrum\img121320.jpg,dataset\coco\coco\coco2017\train_spectrum\img055289.jpg,dataset\taming_transformer\tt-cc_spectrum\494\img021976.jpg
dataset\coco\coco\coco2017\train_spectrum\img043792.jpg,dataset\coco\coco\coco2017\train_spectrum\img070393.jpg,dataset\latent_diffusion\latentdiff_spectrum\276\img001978.jpg
dataset\coco\coco\coco2017\train_spectrum\img050025.jpg,dataset\coco\coco\coco2017\train_spectrum\img099845.jpg,dataset\taming_transformer\tt-cc_spectrum\524\img023679.jpg
dataset\coco\coco\coco2017\train_spectrum\img091003.jpg,dataset\coco\coco\coco2017\train_spectrum\img042862.jpg,dataset\big_gan\big\biggan-spectrum\321\img002484.jpg
