Anchor,Positive,Negative
dataset\big_gan\big\biggan-spectrum\549\img005008.jpg,dataset\big_gan\big\biggan-spectrum\205\img001198.jpg,dataset\coco\coco\coco2017\train_spectrum\img116866.jpg
dataset\coco\coco\coco2017\train_spectrum\img091187.jpg,dataset\coco\coco\coco2017\train_spectrum\img075353.jpg,dataset\big_gan\big\biggan-spectrum\599\img005558.jpg
dataset\coco\coco\coco2017\train_spectrum\img069986.jpg,dataset\coco\coco\coco2017\train_spectrum\img097845.jpg,dataset\big_gan\big\biggan-spectrum\422\img003606.jpg
dataset\coco\coco\coco2017\train_spectrum\img137549.jpg,dataset\coco\coco\coco2017\train_spectrum\img080380.jpg,dataset\big_gan\big\biggan-spectrum\106\img000093.jpg
dataset\coco\coco\coco2017\train_spectrum\img046384.jpg,dataset\coco\coco\coco2017\train_spectrum\img111342.jpg,dataset\big_gan\big\biggan-spectrum\675\img006404.jpg
dataset\coco\coco\coco2017\train_spectrum\img090668.jpg,dataset\coco\coco\coco2017\train_spectrum\img143408.jpg,dataset\big_gan\big\biggan-spectrum\360\img002917.jpg
dataset\big_gan\big\biggan-spectrum\208\img001229.jpg,dataset\big_gan\big\biggan-spectrum\710\img006801.jpg,dataset\coco\coco\coco2017\train_spectrum\img112549.jpg
dataset\big_gan\big\biggan-spectrum\593\img005492.jpg,dataset\big_gan\big\biggan-spectrum\60\img005574.jpg,dataset\coco\coco\coco2017\train_spectrum\img044154.jpg
dataset\big_gan\big\biggan-spectrum\979\img009770.jpg,dataset\big_gan\big\biggan-spectrum\191\img001031.jpg,dataset\coco\coco\coco2017\train_spectrum\img115438.jpg
dataset\coco\coco\coco2017\train_spectrum\img104047.jpg,dataset\coco\coco\coco2017\train_spectrum\img141978.jpg,dataset\big_gan\big\biggan-spectrum\905\img008964.jpg
dataset\big_gan\big\biggan-spectrum\115\img000192.jpg,dataset\big_gan\big\biggan-spectrum\466\img004081.jpg,dataset\coco\coco\coco2017\train_spectrum\img156103.jpg
dataset\big_gan\big\biggan-spectrum\588\img005433.jpg,dataset\big_gan\big\biggan-spectrum\486\img004309.jpg,dataset\coco\coco\coco2017\train_spectrum\img128938.jpg
dataset\coco\coco\coco2017\train_spectrum\img092306.jpg,dataset\coco\coco\coco2017\train_spectrum\img044312.jpg,dataset\big_gan\big\biggan-spectrum\654\img006172.jpg
dataset\coco\coco\coco2017\train_spectrum\img071634.jpg,dataset\coco\coco\coco2017\train_spectrum\img158325.jpg,dataset\big_gan\big\biggan-spectrum\481\img004256.jpg
dataset\big_gan\big\biggan-spectrum\840\img008249.jpg,dataset\big_gan\big\biggan-spectrum\252\img001710.jpg,dataset\coco\coco\coco2017\train_spectrum\img061569.jpg
dataset\coco\coco\coco2017\train_spectrum\img072890.jpg,dataset\coco\coco\coco2017\train_spectrum\img147618.jpg,dataset\big_gan\big\biggan-spectrum\819\img008003.jpg
dataset\coco\coco\coco2017\train_spectrum\img096591.jpg,dataset\coco\coco\coco2017\train_spectrum\img125449.jpg,dataset\big_gan\big\biggan-spectrum\110\img000148.jpg
dataset\big_gan\big\biggan-spectrum\403\img003395.jpg,dataset\big_gan\big\biggan-spectrum\756\img007309.jpg,dataset\coco\coco\coco2017\train_spectrum\img102495.jpg
dataset\coco\coco\coco2017\train_spectrum\img082507.jpg,dataset\coco\coco\coco2017\train_spectrum\img108219.jpg,dataset\big_gan\big\biggan-spectrum\590\img005468.jpg
dataset\coco\coco\coco2017\train_spectrum\img048603.jpg,dataset\coco\coco\coco2017\train_spectrum\img049895.jpg,dataset\big_gan\big\biggan-spectrum\587\img005428.jpg
dataset\big_gan\big\biggan-spectrum\933\img009270.jpg,dataset\big_gan\big\biggan-spectrum\710\img006805.jpg,dataset\coco\coco\coco2017\train_spectrum\img139990.jpg
dataset\coco\coco\coco2017\train_spectrum\img086336.jpg,dataset\coco\coco\coco2017\train_spectrum\img083155.jpg,dataset\big_gan\big\biggan-spectrum\8\img007785.jpg
dataset\big_gan\big\biggan-spectrum\804\img007847.jpg,dataset\big_gan\big\biggan-spectrum\228\img001445.jpg,dataset\coco\coco\coco2017\train_spectrum\img079658.jpg
dataset\big_gan\big\biggan-spectrum\407\img003434.jpg,dataset\big_gan\big\biggan-spectrum\637\img005987.jpg,dataset\coco\coco\coco2017\train_spectrum\img063198.jpg
dataset\coco\coco\coco2017\train_spectrum\img098140.jpg,dataset\coco\coco\coco2017\train_spectrum\img081393.jpg,dataset\big_gan\big\biggan-spectrum\560\img005137.jpg
dataset\coco\coco\coco2017\train_spectrum\img145787.jpg,dataset\coco\coco\coco2017\train_spectrum\img113201.jpg,dataset\big_gan\big\biggan-spectrum\524\img004735.jpg
dataset\coco\coco\coco2017\train_spectrum\img152281.jpg,dataset\coco\coco\coco2017\train_spectrum\img145638.jpg,dataset\big_gan\big\biggan-spectrum\934\img009284.jpg
dataset\coco\coco\coco2017\train_spectrum\img054687.jpg,dataset\coco\coco\coco2017\train_spectrum\img049188.jpg,dataset\big_gan\big\biggan-spectrum\486\img004302.jpg
dataset\coco\coco\coco2017\train_spectrum\img100838.jpg,dataset\coco\coco\coco2017\train_spectrum\img067428.jpg,dataset\big_gan\big\biggan-spectrum\120\img000257.jpg
dataset\big_gan\big\biggan-spectrum\152\img000600.jpg,dataset\big_gan\big\biggan-spectrum\524\img004730.jpg,dataset\coco\coco\coco2017\train_spectrum\img091229.jpg
dataset\big_gan\big\biggan-spectrum\69\img006561.jpg,dataset\big_gan\big\biggan-spectrum\9\img008890.jpg,dataset\coco\coco\coco2017\train_spectrum\img054499.jpg
dataset\big_gan\big\biggan-spectrum\418\img003550.jpg,dataset\big_gan\big\biggan-spectrum\153\img000612.jpg,dataset\coco\coco\coco2017\train_spectrum\img114554.jpg
dataset\big_gan\big\biggan-spectrum\721\img006929.jpg,dataset\big_gan\big\biggan-spectrum\715\img006859.jpg,dataset\coco\coco\coco2017\train_spectrum\img121876.jpg
dataset\coco\coco\coco2017\train_spectrum\img053446.jpg,dataset\coco\coco\coco2017\train_spectrum\img051556.jpg,dataset\big_gan\big\biggan-spectrum\186\img000975.jpg
dataset\big_gan\big\biggan-spectrum\477\img004205.jpg,dataset\big_gan\big\biggan-spectrum\769\img007442.jpg,dataset\coco\coco\coco2017\train_spectrum\img053678.jpg
dataset\big_gan\big\biggan-spectrum\502\img004496.jpg,dataset\big_gan\big\biggan-spectrum\519\img004670.jpg,dataset\coco\coco\coco2017\train_spectrum\img123453.jpg
dataset\big_gan\big\biggan-spectrum\31\img002355.jpg,dataset\big_gan\big\biggan-spectrum\627\img005876.jpg,dataset\coco\coco\coco2017\train_spectrum\img126602.jpg
dataset\big_gan\big\biggan-spectrum\103\img000066.jpg,dataset\big_gan\big\biggan-spectrum\241\img001593.jpg,dataset\coco\coco\coco2017\train_spectrum\img127334.jpg
dataset\big_gan\big\biggan-spectrum\647\img006096.jpg,dataset\big_gan\big\biggan-spectrum\593\img005491.jpg,dataset\coco\coco\coco2017\train_spectrum\img061144.jpg
dataset\coco\coco\coco2017\train_spectrum\img096884.jpg,dataset\coco\coco\coco2017\train_spectrum\img054827.jpg,dataset\big_gan\big\biggan-spectrum\654\img006174.jpg
dataset\coco\coco\coco2017\train_spectrum\img124345.jpg,dataset\coco\coco\coco2017\train_spectrum\img099484.jpg,dataset\big_gan\big\biggan-spectrum\118\img000225.jpg
dataset\coco\coco\coco2017\train_spectrum\img059540.jpg,dataset\coco\coco\coco2017\train_spectrum\img117525.jpg,dataset\big_gan\big\biggan-spectrum\372\img003040.jpg
dataset\coco\coco\coco2017\train_spectrum\img055482.jpg,dataset\coco\coco\coco2017\train_spectrum\img149496.jpg,dataset\big_gan\big\biggan-spectrum\956\img009527.jpg
dataset\big_gan\big\biggan-spectrum\363\img002943.jpg,dataset\big_gan\big\biggan-spectrum\11\img000139.jpg,dataset\coco\coco\coco2017\train_spectrum\img153412.jpg
dataset\big_gan\big\biggan-spectrum\975\img009732.jpg,dataset\big_gan\big\biggan-spectrum\172\img000827.jpg,dataset\coco\coco\coco2017\train_spectrum\img104661.jpg
dataset\big_gan\big\biggan-spectrum\602\img005607.jpg,dataset\big_gan\big\biggan-spectrum\818\img007997.jpg,dataset\coco\coco\coco2017\train_spectrum\img130654.jpg
dataset\coco\coco\coco2017\train_spectrum\img099489.jpg,dataset\coco\coco\coco2017\train_spectrum\img113284.jpg,dataset\big_gan\big\biggan-spectrum\100\img000030.jpg
dataset\big_gan\big\biggan-spectrum\674\img006397.jpg,dataset\big_gan\big\biggan-spectrum\146\img000539.jpg,dataset\coco\coco\coco2017\train_spectrum\img155798.jpg
dataset\big_gan\big\biggan-spectrum\69\img006565.jpg,dataset\big_gan\big\biggan-spectrum\910\img009029.jpg,dataset\coco\coco\coco2017\train_spectrum\img124320.jpg
dataset\big_gan\big\biggan-spectrum\185\img000968.jpg,dataset\big_gan\big\biggan-spectrum\455\img003968.jpg,dataset\coco\coco\coco2017\train_spectrum\img127592.jpg
dataset\coco\coco\coco2017\train_spectrum\img059998.jpg,dataset\coco\coco\coco2017\train_spectrum\img074531.jpg,dataset\big_gan\big\biggan-spectrum\974\img009722.jpg
dataset\coco\coco\coco2017\train_spectrum\img118037.jpg,dataset\coco\coco\coco2017\train_spectrum\img052111.jpg,dataset\big_gan\big\biggan-spectrum\350\img002808.jpg
dataset\coco\coco\coco2017\train_spectrum\img114295.jpg,dataset\coco\coco\coco2017\train_spectrum\img087436.jpg,dataset\big_gan\big\biggan-spectrum\796\img007742.jpg
dataset\big_gan\big\biggan-spectrum\46\img004011.jpg,dataset\big_gan\big\biggan-spectrum\339\img002675.jpg,dataset\coco\coco\coco2017\train_spectrum\img084750.jpg
dataset\big_gan\big\biggan-spectrum\816\img007970.jpg,dataset\big_gan\big\biggan-spectrum\330\img002583.jpg,dataset\coco\coco\coco2017\train_spectrum\img082185.jpg
dataset\big_gan\big\biggan-spectrum\151\img000596.jpg,dataset\big_gan\big\biggan-spectrum\707\img006769.jpg,dataset\coco\coco\coco2017\train_spectrum\img151271.jpg
dataset\coco\coco\coco2017\train_spectrum\img125784.jpg,dataset\coco\coco\coco2017\train_spectrum\img053149.jpg,dataset\big_gan\big\biggan-spectrum\280\img002026.jpg
dataset\big_gan\big\biggan-spectrum\914\img009064.jpg,dataset\big_gan\big\biggan-spectrum\468\img004104.jpg,dataset\coco\coco\coco2017\train_spectrum\img079390.jpg
dataset\coco\coco\coco2017\train_spectrum\img108671.jpg,dataset\coco\coco\coco2017\train_spectrum\img118727.jpg,dataset\big_gan\big\biggan-spectrum\637\img005980.jpg
dataset\big_gan\big\biggan-spectrum\881\img008693.jpg,dataset\big_gan\big\biggan-spectrum\877\img008641.jpg,dataset\coco\coco\coco2017\train_spectrum\img074668.jpg
dataset\coco\coco\coco2017\train_spectrum\img090673.jpg,dataset\coco\coco\coco2017\train_spectrum\img049124.jpg,dataset\big_gan\big\biggan-spectrum\972\img009705.jpg
dataset\big_gan\big\biggan-spectrum\481\img004257.jpg,dataset\big_gan\big\biggan-spectrum\8\img007786.jpg,dataset\coco\coco\coco2017\train_spectrum\img096554.jpg
dataset\big_gan\big\biggan-spectrum\360\img002911.jpg,dataset\big_gan\big\biggan-spectrum\324\img002510.jpg,dataset\coco\coco\coco2017\train_spectrum\img146515.jpg
dataset\coco\coco\coco2017\train_spectrum\img111986.jpg,dataset\coco\coco\coco2017\train_spectrum\img108576.jpg,dataset\big_gan\big\biggan-spectrum\150\img000584.jpg
dataset\big_gan\big\biggan-spectrum\681\img006475.jpg,dataset\big_gan\big\biggan-spectrum\307\img002323.jpg,dataset\coco\coco\coco2017\train_spectrum\img074213.jpg
dataset\coco\coco\coco2017\train_spectrum\img106070.jpg,dataset\coco\coco\coco2017\train_spectrum\img106978.jpg,dataset\big_gan\big\biggan-spectrum\708\img006777.jpg
dataset\coco\coco\coco2017\train_spectrum\img046075.jpg,dataset\coco\coco\coco2017\train_spectrum\img112964.jpg,dataset\big_gan\big\biggan-spectrum\20\img001136.jpg
dataset\big_gan\big\biggan-spectrum\369\img003006.jpg,dataset\big_gan\big\biggan-spectrum\394\img003286.jpg,dataset\coco\coco\coco2017\train_spectrum\img073809.jpg
dataset\coco\coco\coco2017\train_spectrum\img049454.jpg,dataset\coco\coco\coco2017\train_spectrum\img069555.jpg,dataset\big_gan\big\biggan-spectrum\739\img007116.jpg
dataset\big_gan\big\biggan-spectrum\752\img007262.jpg,dataset\big_gan\big\biggan-spectrum\329\img002565.jpg,dataset\coco\coco\coco2017\train_spectrum\img068738.jpg
dataset\big_gan\big\biggan-spectrum\43\img003684.jpg,dataset\big_gan\big\biggan-spectrum\163\img000726.jpg,dataset\coco\coco\coco2017\train_spectrum\img156212.jpg
dataset\coco\coco\coco2017\train_spectrum\img064813.jpg,dataset\coco\coco\coco2017\train_spectrum\img069402.jpg,dataset\big_gan\big\biggan-spectrum\214\img001296.jpg
dataset\coco\coco\coco2017\train_spectrum\img110222.jpg,dataset\coco\coco\coco2017\train_spectrum\img130795.jpg,dataset\big_gan\big\biggan-spectrum\494\img004394.jpg
dataset\big_gan\big\biggan-spectrum\456\img003974.jpg,dataset\big_gan\big\biggan-spectrum\183\img000940.jpg,dataset\coco\coco\coco2017\train_spectrum\img042438.jpg
dataset\big_gan\big\biggan-spectrum\64\img006019.jpg,dataset\big_gan\big\biggan-spectrum\375\img003072.jpg,dataset\coco\coco\coco2017\train_spectrum\img131411.jpg
dataset\coco\coco\coco2017\train_spectrum\img068928.jpg,dataset\coco\coco\coco2017\train_spectrum\img090841.jpg,dataset\big_gan\big\biggan-spectrum\666\img006309.jpg
dataset\coco\coco\coco2017\train_spectrum\img043695.jpg,dataset\coco\coco\coco2017\train_spectrum\img047292.jpg,dataset\big_gan\big\biggan-spectrum\93\img009237.jpg
dataset\big_gan\big\biggan-spectrum\998\img009989.jpg,dataset\big_gan\big\biggan-spectrum\823\img008058.jpg,dataset\coco\coco\coco2017\train_spectrum\img071816.jpg
dataset\coco\coco\coco2017\train_spectrum\img076808.jpg,dataset\coco\coco\coco2017\train_spectrum\img051635.jpg,dataset\big_gan\big\biggan-spectrum\551\img005039.jpg
dataset\coco\coco\coco2017\train_spectrum\img151115.jpg,dataset\coco\coco\coco2017\train_spectrum\img049312.jpg,dataset\big_gan\big\biggan-spectrum\413\img003504.jpg
dataset\coco\coco\coco2017\train_spectrum\img062750.jpg,dataset\coco\coco\coco2017\train_spectrum\img074311.jpg,dataset\big_gan\big\biggan-spectrum\582\img005376.jpg
dataset\big_gan\big\biggan-spectrum\254\img001738.jpg,dataset\big_gan\big\biggan-spectrum\618\img005771.jpg,dataset\coco\coco\coco2017\train_spectrum\img080874.jpg
dataset\big_gan\big\biggan-spectrum\644\img006062.jpg,dataset\big_gan\big\biggan-spectrum\911\img009034.jpg,dataset\coco\coco\coco2017\train_spectrum\img075765.jpg
dataset\coco\coco\coco2017\train_spectrum\img127971.jpg,dataset\coco\coco\coco2017\train_spectrum\img047692.jpg,dataset\big_gan\big\biggan-spectrum\655\img006180.jpg
dataset\big_gan\big\biggan-spectrum\27\img001902.jpg,dataset\big_gan\big\biggan-spectrum\109\img000127.jpg,dataset\coco\coco\coco2017\train_spectrum\img115123.jpg
dataset\big_gan\big\biggan-spectrum\228\img001442.jpg,dataset\big_gan\big\biggan-spectrum\142\img000499.jpg,dataset\coco\coco\coco2017\train_spectrum\img146999.jpg
dataset\coco\coco\coco2017\train_spectrum\img070040.jpg,dataset\coco\coco\coco2017\train_spectrum\img082273.jpg,dataset\big_gan\big\biggan-spectrum\44\img003798.jpg
dataset\coco\coco\coco2017\train_spectrum\img060652.jpg,dataset\coco\coco\coco2017\train_spectrum\img054347.jpg,dataset\big_gan\big\biggan-spectrum\541\img004920.jpg
dataset\big_gan\big\biggan-spectrum\475\img004188.jpg,dataset\big_gan\big\biggan-spectrum\280\img002026.jpg,dataset\coco\coco\coco2017\train_spectrum\img106551.jpg
dataset\coco\coco\coco2017\train_spectrum\img143070.jpg,dataset\coco\coco\coco2017\train_spectrum\img044548.jpg,dataset\big_gan\big\biggan-spectrum\757\img007317.jpg
dataset\big_gan\big\biggan-spectrum\481\img004252.jpg,dataset\big_gan\big\biggan-spectrum\685\img006513.jpg,dataset\coco\coco\coco2017\train_spectrum\img058344.jpg
dataset\big_gan\big\biggan-spectrum\288\img002100.jpg,dataset\big_gan\big\biggan-spectrum\84\img008236.jpg,dataset\coco\coco\coco2017\train_spectrum\img087071.jpg
dataset\big_gan\big\biggan-spectrum\850\img008359.jpg,dataset\big_gan\big\biggan-spectrum\269\img001893.jpg,dataset\coco\coco\coco2017\train_spectrum\img144406.jpg
dataset\coco\coco\coco2017\train_spectrum\img112102.jpg,dataset\coco\coco\coco2017\train_spectrum\img156774.jpg,dataset\big_gan\big\biggan-spectrum\34\img002683.jpg
dataset\coco\coco\coco2017\train_spectrum\img066773.jpg,dataset\coco\coco\coco2017\train_spectrum\img053734.jpg,dataset\big_gan\big\biggan-spectrum\415\img003522.jpg
dataset\coco\coco\coco2017\train_spectrum\img064361.jpg,dataset\coco\coco\coco2017\train_spectrum\img152202.jpg,dataset\big_gan\big\biggan-spectrum\307\img002326.jpg
dataset\big_gan\big\biggan-spectrum\102\img000058.jpg,dataset\big_gan\big\biggan-spectrum\497\img004428.jpg,dataset\coco\coco\coco2017\train_spectrum\img081245.jpg
dataset\big_gan\big\biggan-spectrum\881\img008696.jpg,dataset\big_gan\big\biggan-spectrum\503\img004505.jpg,dataset\coco\coco\coco2017\train_spectrum\img135887.jpg
dataset\big_gan\big\biggan-spectrum\290\img002137.jpg,dataset\big_gan\big\biggan-spectrum\899\img008886.jpg,dataset\coco\coco\coco2017\train_spectrum\img086402.jpg
dataset\coco\coco\coco2017\train_spectrum\img061704.jpg,dataset\coco\coco\coco2017\train_spectrum\img132677.jpg,dataset\big_gan\big\biggan-spectrum\783\img007607.jpg
dataset\coco\coco\coco2017\train_spectrum\img125383.jpg,dataset\coco\coco\coco2017\train_spectrum\img087114.jpg,dataset\big_gan\big\biggan-spectrum\376\img003082.jpg
dataset\big_gan\big\biggan-spectrum\623\img005833.jpg,dataset\big_gan\big\biggan-spectrum\35\img002799.jpg,dataset\coco\coco\coco2017\train_spectrum\img090368.jpg
dataset\big_gan\big\biggan-spectrum\375\img003074.jpg,dataset\big_gan\big\biggan-spectrum\824\img008064.jpg,dataset\coco\coco\coco2017\train_spectrum\img078426.jpg
dataset\big_gan\big\biggan-spectrum\497\img004422.jpg,dataset\big_gan\big\biggan-spectrum\478\img004216.jpg,dataset\coco\coco\coco2017\train_spectrum\img158821.jpg
dataset\big_gan\big\biggan-spectrum\191\img001030.jpg,dataset\big_gan\big\biggan-spectrum\295\img002180.jpg,dataset\coco\coco\coco2017\train_spectrum\img089871.jpg
dataset\big_gan\big\biggan-spectrum\679\img006442.jpg,dataset\big_gan\big\biggan-spectrum\736\img007088.jpg,dataset\coco\coco\coco2017\train_spectrum\img084505.jpg
dataset\coco\coco\coco2017\train_spectrum\img108832.jpg,dataset\coco\coco\coco2017\train_spectrum\img061011.jpg,dataset\big_gan\big\biggan-spectrum\966\img009632.jpg
dataset\big_gan\big\biggan-spectrum\448\img003888.jpg,dataset\big_gan\big\biggan-spectrum\504\img004513.jpg,dataset\coco\coco\coco2017\train_spectrum\img064488.jpg
dataset\coco\coco\coco2017\train_spectrum\img156246.jpg,dataset\coco\coco\coco2017\train_spectrum\img098293.jpg,dataset\big_gan\big\biggan-spectrum\943\img009389.jpg
dataset\big_gan\big\biggan-spectrum\442\img003823.jpg,dataset\big_gan\big\biggan-spectrum\213\img001286.jpg,dataset\coco\coco\coco2017\train_spectrum\img151905.jpg
dataset\big_gan\big\biggan-spectrum\245\img001633.jpg,dataset\big_gan\big\biggan-spectrum\398\img003325.jpg,dataset\coco\coco\coco2017\train_spectrum\img081670.jpg
dataset\big_gan\big\biggan-spectrum\39\img003234.jpg,dataset\big_gan\big\biggan-spectrum\218\img001334.jpg,dataset\coco\coco\coco2017\train_spectrum\img117619.jpg
dataset\big_gan\big\biggan-spectrum\534\img004844.jpg,dataset\big_gan\big\biggan-spectrum\695\img006628.jpg,dataset\coco\coco\coco2017\train_spectrum\img131204.jpg
dataset\big_gan\big\biggan-spectrum\534\img004848.jpg,dataset\big_gan\big\biggan-spectrum\82\img008017.jpg,dataset\coco\coco\coco2017\train_spectrum\img113648.jpg
dataset\big_gan\big\biggan-spectrum\943\img009385.jpg,dataset\big_gan\big\biggan-spectrum\211\img001268.jpg,dataset\coco\coco\coco2017\train_spectrum\img080681.jpg
dataset\coco\coco\coco2017\train_spectrum\img055363.jpg,dataset\coco\coco\coco2017\train_spectrum\img132747.jpg,dataset\big_gan\big\biggan-spectrum\212\img001277.jpg
dataset\coco\coco\coco2017\train_spectrum\img084813.jpg,dataset\coco\coco\coco2017\train_spectrum\img147928.jpg,dataset\big_gan\big\biggan-spectrum\89\img008786.jpg
