Anchor,Positive,Negative
dataset\big_gan\big\biggan-spectrum\505\img004527.jpg,dataset\big_gan\big\biggan-spectrum\439\img003784.jpg,dataset\taming_transformer\tt-coco_spectrum\img000755.jpg
dataset\taming_transformer\tt-coco_spectrum\img001422.jpg,dataset\taming_transformer\tt-coco_spectrum\img004945.jpg,dataset\big_gan\big\biggan-spectrum\391\img003252.jpg
dataset\taming_transformer\tt-coco_spectrum\img001642.jpg,dataset\taming_transformer\tt-coco_spectrum\img001400.jpg,dataset\big_gan\big\biggan-spectrum\600\img005587.jpg
dataset\taming_transformer\tt-coco_spectrum\img001096.jpg,dataset\taming_transformer\tt-coco_spectrum\img003300.jpg,dataset\big_gan\big\biggan-spectrum\334\img002626.jpg
dataset\taming_transformer\tt-coco_spectrum\img004961.jpg,dataset\taming_transformer\tt-coco_spectrum\img002010.jpg,dataset\big_gan\big\biggan-spectrum\966\img009638.jpg
dataset\big_gan\big\biggan-spectrum\360\img002915.jpg,dataset\big_gan\big\biggan-spectrum\217\img001326.jpg,dataset\taming_transformer\tt-coco_spectrum\img003380.jpg
dataset\big_gan\big\biggan-spectrum\424\img003620.jpg,dataset\big_gan\big\biggan-spectrum\234\img001510.jpg,dataset\taming_transformer\tt-coco_spectrum\img001584.jpg
dataset\taming_transformer\tt-coco_spectrum\img001446.jpg,dataset\taming_transformer\tt-coco_spectrum\img000430.jpg,dataset\big_gan\big\biggan-spectrum\219\img001343.jpg
dataset\big_gan\big\biggan-spectrum\203\img001177.jpg,dataset\big_gan\big\biggan-spectrum\873\img008607.jpg,dataset\taming_transformer\tt-coco_spectrum\img002401.jpg
dataset\taming_transformer\tt-coco_spectrum\img002022.jpg,dataset\taming_transformer\tt-coco_spectrum\img000011.jpg,dataset\big_gan\big\biggan-spectrum\738\img007104.jpg
dataset\taming_transformer\tt-coco_spectrum\img004731.jpg,dataset\taming_transformer\tt-coco_spectrum\img004073.jpg,dataset\big_gan\big\biggan-spectrum\393\img003272.jpg
dataset\big_gan\big\biggan-spectrum\509\img004568.jpg,dataset\big_gan\big\biggan-spectrum\177\img000876.jpg,dataset\taming_transformer\tt-coco_spectrum\img002364.jpg
dataset\big_gan\big\biggan-spectrum\943\img009385.jpg,dataset\big_gan\big\biggan-spectrum\74\img007126.jpg,dataset\taming_transformer\tt-coco_spectrum\img002916.jpg
dataset\big_gan\big\biggan-spectrum\281\img002034.jpg,dataset\big_gan\big\biggan-spectrum\974\img009725.jpg,dataset\taming_transformer\tt-coco_spectrum\img001315.jpg
dataset\big_gan\big\biggan-spectrum\330\img002582.jpg,dataset\big_gan\big\biggan-spectrum\583\img005382.jpg,dataset\taming_transformer\tt-coco_spectrum\img002823.jpg
dataset\big_gan\big\biggan-spectrum\59\img005458.jpg,dataset\big_gan\big\biggan-spectrum\906\img008979.jpg,dataset\taming_transformer\tt-coco_spectrum\img001619.jpg
dataset\taming_transformer\tt-coco_spectrum\img003368.jpg,dataset\taming_transformer\tt-coco_spectrum\img004736.jpg,dataset\big_gan\big\biggan-spectrum\221\img001372.jpg
dataset\taming_transformer\tt-coco_spectrum\img002728.jpg,dataset\taming_transformer\tt-coco_spectrum\img000991.jpg,dataset\big_gan\big\biggan-spectrum\876\img008630.jpg
dataset\big_gan\big\biggan-spectrum\874\img008613.jpg,dataset\big_gan\big\biggan-spectrum\48\img004236.jpg,dataset\taming_transformer\tt-coco_spectrum\img003669.jpg
dataset\taming_transformer\tt-coco_spectrum\img002469.jpg,dataset\taming_transformer\tt-coco_spectrum\img001709.jpg,dataset\big_gan\big\biggan-spectrum\316\img002420.jpg
dataset\taming_transformer\tt-coco_spectrum\img002838.jpg,dataset\taming_transformer\tt-coco_spectrum\img004100.jpg,dataset\big_gan\big\biggan-spectrum\701\img006704.jpg
dataset\taming_transformer\tt-coco_spectrum\img003845.jpg,dataset\taming_transformer\tt-coco_spectrum\img002476.jpg,dataset\big_gan\big\biggan-spectrum\536\img004861.jpg
dataset\taming_transformer\tt-coco_spectrum\img000056.jpg,dataset\taming_transformer\tt-coco_spectrum\img000944.jpg,dataset\big_gan\big\biggan-spectrum\536\img004860.jpg
dataset\taming_transformer\tt-coco_spectrum\img004502.jpg,dataset\taming_transformer\tt-coco_spectrum\img001770.jpg,dataset\big_gan\big\biggan-spectrum\840\img008249.jpg
dataset\big_gan\big\biggan-spectrum\412\img003491.jpg,dataset\big_gan\big\biggan-spectrum\409\img003450.jpg,dataset\taming_transformer\tt-coco_spectrum\img004331.jpg
dataset\big_gan\big\biggan-spectrum\840\img008242.jpg,dataset\big_gan\big\biggan-spectrum\793\img007710.jpg,dataset\taming_transformer\tt-coco_spectrum\img004503.jpg
dataset\big_gan\big\biggan-spectrum\809\img007895.jpg,dataset\big_gan\big\biggan-spectrum\321\img002485.jpg,dataset\taming_transformer\tt-coco_spectrum\img003737.jpg
dataset\big_gan\big\biggan-spectrum\487\img004310.jpg,dataset\big_gan\big\biggan-spectrum\167\img000764.jpg,dataset\taming_transformer\tt-coco_spectrum\img000275.jpg
dataset\taming_transformer\tt-coco_spectrum\img001381.jpg,dataset\taming_transformer\tt-coco_spectrum\img003533.jpg,dataset\big_gan\big\biggan-spectrum\206\img001207.jpg
dataset\taming_transformer\tt-coco_spectrum\img003746.jpg,dataset\taming_transformer\tt-coco_spectrum\img004376.jpg,dataset\big_gan\big\biggan-spectrum\747\img007204.jpg
dataset\taming_transformer\tt-coco_spectrum\img003087.jpg,dataset\taming_transformer\tt-coco_spectrum\img001549.jpg,dataset\big_gan\big\biggan-spectrum\860\img008465.jpg
dataset\taming_transformer\tt-coco_spectrum\img004479.jpg,dataset\taming_transformer\tt-coco_spectrum\img001452.jpg,dataset\big_gan\big\biggan-spectrum\608\img005661.jpg
dataset\taming_transformer\tt-coco_spectrum\img003668.jpg,dataset\taming_transformer\tt-coco_spectrum\img001274.jpg,dataset\big_gan\big\biggan-spectrum\597\img005533.jpg
dataset\big_gan\big\biggan-spectrum\789\img007669.jpg,dataset\big_gan\big\biggan-spectrum\917\img009098.jpg,dataset\taming_transformer\tt-coco_spectrum\img001691.jpg
dataset\big_gan\big\biggan-spectrum\393\img003271.jpg,dataset\big_gan\big\biggan-spectrum\980\img009791.jpg,dataset\taming_transformer\tt-coco_spectrum\img002057.jpg
dataset\taming_transformer\tt-coco_spectrum\img000542.jpg,dataset\taming_transformer\tt-coco_spectrum\img002429.jpg,dataset\big_gan\big\biggan-spectrum\335\img002631.jpg
dataset\taming_transformer\tt-coco_spectrum\img002911.jpg,dataset\taming_transformer\tt-coco_spectrum\img000792.jpg,dataset\big_gan\big\biggan-spectrum\46\img004012.jpg
dataset\big_gan\big\biggan-spectrum\932\img009264.jpg,dataset\big_gan\big\biggan-spectrum\111\img000155.jpg,dataset\taming_transformer\tt-coco_spectrum\img002468.jpg
dataset\big_gan\big\biggan-spectrum\847\img008310.jpg,dataset\big_gan\big\biggan-spectrum\394\img003289.jpg,dataset\taming_transformer\tt-coco_spectrum\img001489.jpg
dataset\big_gan\big\biggan-spectrum\331\img002598.jpg,dataset\big_gan\big\biggan-spectrum\373\img003055.jpg,dataset\taming_transformer\tt-coco_spectrum\img003610.jpg
dataset\big_gan\big\biggan-spectrum\621\img005813.jpg,dataset\big_gan\big\biggan-spectrum\974\img009727.jpg,dataset\taming_transformer\tt-coco_spectrum\img001495.jpg
dataset\big_gan\big\biggan-spectrum\902\img008933.jpg,dataset\big_gan\big\biggan-spectrum\836\img008192.jpg,dataset\taming_transformer\tt-coco_spectrum\img004445.jpg
dataset\taming_transformer\tt-coco_spectrum\img002161.jpg,dataset\taming_transformer\tt-coco_spectrum\img000780.jpg,dataset\big_gan\big\biggan-spectrum\623\img005835.jpg
dataset\big_gan\big\biggan-spectrum\151\img000596.jpg,dataset\big_gan\big\biggan-spectrum\957\img009534.jpg,dataset\taming_transformer\tt-coco_spectrum\img000847.jpg
dataset\taming_transformer\tt-coco_spectrum\img003332.jpg,dataset\taming_transformer\tt-coco_spectrum\img000074.jpg,dataset\big_gan\big\biggan-spectrum\356\img002868.jpg
dataset\taming_transformer\tt-coco_spectrum\img000630.jpg,dataset\taming_transformer\tt-coco_spectrum\img004925.jpg,dataset\big_gan\big\biggan-spectrum\965\img009621.jpg
dataset\big_gan\big\biggan-spectrum\131\img000373.jpg,dataset\big_gan\big\biggan-spectrum\404\img003404.jpg,dataset\taming_transformer\tt-coco_spectrum\img002566.jpg
dataset\taming_transformer\tt-coco_spectrum\img002413.jpg,dataset\taming_transformer\tt-coco_spectrum\img004898.jpg,dataset\big_gan\big\biggan-spectrum\89\img008783.jpg
dataset\big_gan\big\biggan-spectrum\648\img006106.jpg,dataset\big_gan\big\biggan-spectrum\977\img009750.jpg,dataset\taming_transformer\tt-coco_spectrum\img002661.jpg
dataset\taming_transformer\tt-coco_spectrum\img002561.jpg,dataset\taming_transformer\tt-coco_spectrum\img000744.jpg,dataset\big_gan\big\biggan-spectrum\848\img008320.jpg
dataset\taming_transformer\tt-coco_spectrum\img003053.jpg,dataset\taming_transformer\tt-coco_spectrum\img003929.jpg,dataset\big_gan\big\biggan-spectrum\489\img004335.jpg
dataset\taming_transformer\tt-coco_spectrum\img002920.jpg,dataset\taming_transformer\tt-coco_spectrum\img004876.jpg,dataset\big_gan\big\biggan-spectrum\64\img006012.jpg
dataset\taming_transformer\tt-coco_spectrum\img000440.jpg,dataset\taming_transformer\tt-coco_spectrum\img003076.jpg,dataset\big_gan\big\biggan-spectrum\963\img009607.jpg
dataset\taming_transformer\tt-coco_spectrum\img003257.jpg,dataset\taming_transformer\tt-coco_spectrum\img004134.jpg,dataset\big_gan\big\biggan-spectrum\804\img007842.jpg
dataset\taming_transformer\tt-coco_spectrum\img004422.jpg,dataset\taming_transformer\tt-coco_spectrum\img002829.jpg,dataset\big_gan\big\biggan-spectrum\811\img007920.jpg
dataset\taming_transformer\tt-coco_spectrum\img003267.jpg,dataset\taming_transformer\tt-coco_spectrum\img000666.jpg,dataset\big_gan\big\biggan-spectrum\944\img009396.jpg
dataset\big_gan\big\biggan-spectrum\166\img000758.jpg,dataset\big_gan\big\biggan-spectrum\592\img005480.jpg,dataset\taming_transformer\tt-coco_spectrum\img004248.jpg
dataset\taming_transformer\tt-coco_spectrum\img003977.jpg,dataset\taming_transformer\tt-coco_spectrum\img000423.jpg,dataset\big_gan\big\biggan-spectrum\644\img006064.jpg
dataset\taming_transformer\tt-coco_spectrum\img000766.jpg,dataset\taming_transformer\tt-coco_spectrum\img001466.jpg,dataset\big_gan\big\biggan-spectrum\466\img004088.jpg
dataset\big_gan\big\biggan-spectrum\631\img005923.jpg,dataset\big_gan\big\biggan-spectrum\848\img008322.jpg,dataset\taming_transformer\tt-coco_spectrum\img003115.jpg
dataset\big_gan\big\biggan-spectrum\492\img004379.jpg,dataset\big_gan\big\biggan-spectrum\306\img002315.jpg,dataset\taming_transformer\tt-coco_spectrum\img000315.jpg
dataset\big_gan\big\biggan-spectrum\816\img007971.jpg,dataset\big_gan\big\biggan-spectrum\278\img001992.jpg,dataset\taming_transformer\tt-coco_spectrum\img000390.jpg
dataset\taming_transformer\tt-coco_spectrum\img000750.jpg,dataset\taming_transformer\tt-coco_spectrum\img003814.jpg,dataset\big_gan\big\biggan-spectrum\782\img007597.jpg
dataset\big_gan\big\biggan-spectrum\179\img000891.jpg,dataset\big_gan\big\biggan-spectrum\4\img003349.jpg,dataset\taming_transformer\tt-coco_spectrum\img002150.jpg
dataset\taming_transformer\tt-coco_spectrum\img001425.jpg,dataset\taming_transformer\tt-coco_spectrum\img003780.jpg,dataset\big_gan\big\biggan-spectrum\546\img004976.jpg
dataset\big_gan\big\biggan-spectrum\957\img009532.jpg,dataset\big_gan\big\biggan-spectrum\766\img007418.jpg,dataset\taming_transformer\tt-coco_spectrum\img002998.jpg
dataset\taming_transformer\tt-coco_spectrum\img004894.jpg,dataset\taming_transformer\tt-coco_spectrum\img001822.jpg,dataset\big_gan\big\biggan-spectrum\700\img006698.jpg
dataset\taming_transformer\tt-coco_spectrum\img000778.jpg,dataset\taming_transformer\tt-coco_spectrum\img003030.jpg,dataset\big_gan\big\biggan-spectrum\109\img000120.jpg
dataset\big_gan\big\biggan-spectrum\906\img008971.jpg,dataset\big_gan\big\biggan-spectrum\689\img006556.jpg,dataset\taming_transformer\tt-coco_spectrum\img004738.jpg
dataset\big_gan\big\biggan-spectrum\463\img004056.jpg,dataset\big_gan\big\biggan-spectrum\715\img006851.jpg,dataset\taming_transformer\tt-coco_spectrum\img001605.jpg
dataset\big_gan\big\biggan-spectrum\718\img006881.jpg,dataset\big_gan\big\biggan-spectrum\316\img002427.jpg,dataset\taming_transformer\tt-coco_spectrum\img002790.jpg
dataset\big_gan\big\biggan-spectrum\216\img001313.jpg,dataset\big_gan\big\biggan-spectrum\554\img005067.jpg,dataset\taming_transformer\tt-coco_spectrum\img003217.jpg
dataset\big_gan\big\biggan-spectrum\995\img009953.jpg,dataset\big_gan\big\biggan-spectrum\78\img007569.jpg,dataset\taming_transformer\tt-coco_spectrum\img000987.jpg
dataset\big_gan\big\biggan-spectrum\225\img001410.jpg,dataset\big_gan\big\biggan-spectrum\572\img005269.jpg,dataset\taming_transformer\tt-coco_spectrum\img000334.jpg
dataset\taming_transformer\tt-coco_spectrum\img000859.jpg,dataset\taming_transformer\tt-coco_spectrum\img002662.jpg,dataset\big_gan\big\biggan-spectrum\274\img001951.jpg
dataset\taming_transformer\tt-coco_spectrum\img000221.jpg,dataset\taming_transformer\tt-coco_spectrum\img000406.jpg,dataset\big_gan\big\biggan-spectrum\128\img000336.jpg
dataset\taming_transformer\tt-coco_spectrum\img001412.jpg,dataset\taming_transformer\tt-coco_spectrum\img003559.jpg,dataset\big_gan\big\biggan-spectrum\700\img006690.jpg
dataset\big_gan\big\biggan-spectrum\217\img001326.jpg,dataset\big_gan\big\biggan-spectrum\431\img003706.jpg,dataset\taming_transformer\tt-coco_spectrum\img001138.jpg
dataset\big_gan\big\biggan-spectrum\543\img004945.jpg,dataset\big_gan\big\biggan-spectrum\641\img006037.jpg,dataset\taming_transformer\tt-coco_spectrum\img002568.jpg
dataset\taming_transformer\tt-coco_spectrum\img000200.jpg,dataset\taming_transformer\tt-coco_spectrum\img002681.jpg,dataset\big_gan\big\biggan-spectrum\659\img006224.jpg
dataset\taming_transformer\tt-coco_spectrum\img000808.jpg,dataset\taming_transformer\tt-coco_spectrum\img001887.jpg,dataset\big_gan\big\biggan-spectrum\31\img002356.jpg
dataset\taming_transformer\tt-coco_spectrum\img004148.jpg,dataset\taming_transformer\tt-coco_spectrum\img004224.jpg,dataset\big_gan\big\biggan-spectrum\700\img006693.jpg
dataset\big_gan\big\biggan-spectrum\501\img004482.jpg,dataset\big_gan\big\biggan-spectrum\122\img000277.jpg,dataset\taming_transformer\tt-coco_spectrum\img004933.jpg
dataset\taming_transformer\tt-coco_spectrum\img000060.jpg,dataset\taming_transformer\tt-coco_spectrum\img000047.jpg,dataset\big_gan\big\biggan-spectrum\668\img006329.jpg
dataset\big_gan\big\biggan-spectrum\552\img005044.jpg,dataset\big_gan\big\biggan-spectrum\294\img002175.jpg,dataset\taming_transformer\tt-coco_spectrum\img001852.jpg
dataset\big_gan\big\biggan-spectrum\324\img002515.jpg,dataset\big_gan\big\biggan-spectrum\479\img004225.jpg,dataset\taming_transformer\tt-coco_spectrum\img004342.jpg
dataset\big_gan\big\biggan-spectrum\949\img009441.jpg,dataset\big_gan\big\biggan-spectrum\694\img006614.jpg,dataset\taming_transformer\tt-coco_spectrum\img001816.jpg
dataset\taming_transformer\tt-coco_spectrum\img002982.jpg,dataset\taming_transformer\tt-coco_spectrum\img002510.jpg,dataset\big_gan\big\biggan-spectrum\336\img002644.jpg
dataset\big_gan\big\biggan-spectrum\723\img006947.jpg,dataset\big_gan\big\biggan-spectrum\215\img001307.jpg,dataset\taming_transformer\tt-coco_spectrum\img000780.jpg
dataset\big_gan\big\biggan-spectrum\892\img008817.jpg,dataset\big_gan\big\biggan-spectrum\620\img005809.jpg,dataset\taming_transformer\tt-coco_spectrum\img004043.jpg
dataset\taming_transformer\tt-coco_spectrum\img001473.jpg,dataset\taming_transformer\tt-coco_spectrum\img000217.jpg,dataset\big_gan\big\biggan-spectrum\123\img000288.jpg
dataset\taming_transformer\tt-coco_spectrum\img004170.jpg,dataset\taming_transformer\tt-coco_spectrum\img004764.jpg,dataset\big_gan\big\biggan-spectrum\60\img005574.jpg
dataset\big_gan\big\biggan-spectrum\924\img009174.jpg,dataset\big_gan\big\biggan-spectrum\723\img006946.jpg,dataset\taming_transformer\tt-coco_spectrum\img004895.jpg
dataset\taming_transformer\tt-coco_spectrum\img000819.jpg,dataset\taming_transformer\tt-coco_spectrum\img002007.jpg,dataset\big_gan\big\biggan-spectrum\621\img005818.jpg
dataset\taming_transformer\tt-coco_spectrum\img001426.jpg,dataset\taming_transformer\tt-coco_spectrum\img003245.jpg,dataset\big_gan\big\biggan-spectrum\782\img007598.jpg
dataset\big_gan\big\biggan-spectrum\972\img009702.jpg,dataset\big_gan\big\biggan-spectrum\822\img008046.jpg,dataset\taming_transformer\tt-coco_spectrum\img003710.jpg
dataset\big_gan\big\biggan-spectrum\749\img007220.jpg,dataset\big_gan\big\biggan-spectrum\31\img002356.jpg,dataset\taming_transformer\tt-coco_spectrum\img001107.jpg
dataset\big_gan\big\biggan-spectrum\537\img004876.jpg,dataset\big_gan\big\biggan-spectrum\597\img005532.jpg,dataset\taming_transformer\tt-coco_spectrum\img000966.jpg
dataset\taming_transformer\tt-coco_spectrum\img000788.jpg,dataset\taming_transformer\tt-coco_spectrum\img003164.jpg,dataset\big_gan\big\biggan-spectrum\800\img007807.jpg
dataset\taming_transformer\tt-coco_spectrum\img003916.jpg,dataset\taming_transformer\tt-coco_spectrum\img002210.jpg,dataset\big_gan\big\biggan-spectrum\831\img008147.jpg
dataset\taming_transformer\tt-coco_spectrum\img001353.jpg,dataset\taming_transformer\tt-coco_spectrum\img002789.jpg,dataset\big_gan\big\biggan-spectrum\528\img004779.jpg
dataset\big_gan\big\biggan-spectrum\250\img001692.jpg,dataset\big_gan\big\biggan-spectrum\658\img006219.jpg,dataset\taming_transformer\tt-coco_spectrum\img003236.jpg
dataset\big_gan\big\biggan-spectrum\757\img007319.jpg,dataset\big_gan\big\biggan-spectrum\866\img008524.jpg,dataset\taming_transformer\tt-coco_spectrum\img001763.jpg
dataset\taming_transformer\tt-coco_spectrum\img000575.jpg,dataset\taming_transformer\tt-coco_spectrum\img002751.jpg,dataset\big_gan\big\biggan-spectrum\766\img007419.jpg
dataset\big_gan\big\biggan-spectrum\288\img002105.jpg,dataset\big_gan\big\biggan-spectrum\269\img001898.jpg,dataset\taming_transformer\tt-coco_spectrum\img001140.jpg
dataset\big_gan\big\biggan-spectrum\106\img000096.jpg,dataset\big_gan\big\biggan-spectrum\761\img007362.jpg,dataset\taming_transformer\tt-coco_spectrum\img001306.jpg
dataset\taming_transformer\tt-coco_spectrum\img004598.jpg,dataset\taming_transformer\tt-coco_spectrum\img000873.jpg,dataset\big_gan\big\biggan-spectrum\726\img006977.jpg
dataset\taming_transformer\tt-coco_spectrum\img001756.jpg,dataset\taming_transformer\tt-coco_spectrum\img002798.jpg,dataset\big_gan\big\biggan-spectrum\440\img003803.jpg
dataset\taming_transformer\tt-coco_spectrum\img001341.jpg,dataset\taming_transformer\tt-coco_spectrum\img003805.jpg,dataset\big_gan\big\biggan-spectrum\672\img006371.jpg
dataset\big_gan\big\biggan-spectrum\350\img002801.jpg,dataset\big_gan\big\biggan-spectrum\84\img008239.jpg,dataset\taming_transformer\tt-coco_spectrum\img000521.jpg
dataset\taming_transformer\tt-coco_spectrum\img002349.jpg,dataset\taming_transformer\tt-coco_spectrum\img001338.jpg,dataset\big_gan\big\biggan-spectrum\741\img007141.jpg
dataset\taming_transformer\tt-coco_spectrum\img003054.jpg,dataset\taming_transformer\tt-coco_spectrum\img003931.jpg,dataset\big_gan\big\biggan-spectrum\115\img000192.jpg
